"아이슬란드",6.5,25423,1.2,1592,1680,255,-,40.0,-,-,6.9,26843,-0.2,1550,1760,258,2.6,42.7,-,-,7.1,27165,-3.4,1528,1684,260,4.3,44.4,-,-,6.2,23615,1.3,1399,1349,263,5.3,46.2,-,-,6.4,24055,3.6,1623,1472,265,5.3,46.9,-,-,7.1,26674,0.1,1804,1759,268,5.2,47.6,-,-,7.4,27660,4.6,1890,2044,270,3.6,48.7,-,-,7.6,27961,3.6,1852,2020,273,3.7,49.6,-,-,8.5,30995,7.1,1927,2482,275,3.1,50.4,-,-,9.0,32344,4.0,2002,2517,278,2.2,52.1,-,-,9.0,32018,4.9,1902,2583,280,1.9,54.7,-,44.5,8.2,28794,3.9,2020,2279,283,1.9,58.2,-,49.4,9.3,32327,0.7,2230,2274,285,3.0,61.3,-,79.1,11.4,39424,2.3,2380,2828,288,4.0,62.5,-,83.1,13.8,47367,8.0,2890,3715,291,4.0,64.5,-,83.9,16.8,56659,6.3,3086,4978,295,2.6,67.1,-,87.0,17.2,56674,5.2,3452,6137,300,2.8,71.6,-,89.5,21.5,69054,9.4,4783,6738,305,2.3,75.2,-,90.6,17.9,56410,2.0,5382,6205,311,3.0,84.7,-,91.0,13.2,41333,-6.8,4057,3604,316,7.2,94.9,-,93.0,13.7,43025,-3.4,4604,3920,320,7.6,100.0,-,93.4,15.2,47517,1.9,5348,4841,323,7.0,104.0,-,94.8,14.7,45910,1.3,5064,4772,326,6.0,109.4,-,96.2,16.0,49522,4.1,4998,5020,327,5.4,113.6,-,96.5,17.8,54242,2.1,5053,5375,329,4.9,116.0,-,98.2,17.3,52429,4.5,4741,5309,330,4.0,117.8,-,98.2,20.7,61758,7.4,4457,5698,332,3.0,119.8,-,98.2,24.5,71315,4.6,4864,6970,334,2.7,122.0,-,98.3,25.9,73191,4.6,5562,7655,337,2.7,125.2,-,99.0,-,-,-,-,-,339,-,-,-,-
"아일랜드",49.4,14048,8.5,23743,20669,3511,14.1,61.0,-,-,49.8,14104,1.9,24224,20771,3518,15.8,62.9,-,-,56.0,15733,3.3,28331,22477,3530,15.0,64.8,-,-,52.5,14675,2.7,28611,21386,3547,15.6,65.8,-,-,57.2,15922,5.8,34370,25508,3568,14.6,67.3,-,-,69.2,19181,9.6,44250,32638,3592,12.0,69.0,-,-,75.9,20861,7.7,48671,35871,3620,11.7,70.2,-,-,82.8,22543,10.9,53340,39349,3651,10.2,71.3,-,-,90.1,24263,8.7,64230,44634,3688,7.7,73.0,358,-,98.7,26284,10.5,71219,47195,3731,5.8,74.2,335,-,99.9,26241,9.5,77023,50882,3783,4.3,78.4,360,17.9,109.1,28228,5.3,82790,50584,3842,3.7,82.2,150,23.1,127.9,32541,5.9,87840,52034,3908,4.2,86.0,-,25.9,164.3,41107,3.0,92808,53853,3980,4.5,89.0,-,34.3,193.9,47631,6.6,104714,61830,4058,4.5,90.9,-,37.0,211.6,50878,5.7,109682,68574,4141,4.3,93.1,-,41.6,232.1,54306,5.0,108765,73139,4231,4.4,96.8,-,54.8,269.9,61360,5.3,121501,83906,4325,5.0,101.5,-,61.2,275.0,61262,-4.4,125722,84183,4416,6.8,105.7,-,65.3,236.3,52105,-5.0,115533,62471,4495,12.6,100.9,-,67.4,222.1,48712,1.9,117575,63258,4554,14.5,100.0,-,69.9,237.9,51944,3.7,127448,72998,4591,15.4,102.6,-,74.9,225.1,48946,0.2,118660,70409,4608,15.5,104.3,-,76.9,238.9,51665,1.3,116732,73446,4615,13.7,104.8,-,78.2,259.1,55628,8.8,121059,82017,4627,11.9,105.0,-,83.5,291.1,61909,25.1,123361,76977,4652,9.9,104.7,-,83.5,302.2,63559,5.0,130864,81068,4696,8.4,104.7,-,85.0,331.4,68942,7.2,137200,88665,4753,6.7,105.1,-,84.1,375.9,77450,6.7,-,-,4819,5.7,105.6,-,84.5,-,-,-,-,-,4882,-,-,-,-
"이탈리아",1177.3,20757,2.0,170486,181968,57048,9.8,55.8,-,-,1242.1,21884,1.5,169473,182682,57088,10.1,59.3,-,-,1315.8,23167,0.8,178156,188519,57145,9.3,62.5,-,-,1061.4,18677,-0.9,169153,148273,57198,10.2,65.3,-,-,1095.6,19274,2.2,191421,169172,57214,11.1,68.0,-,-,1170.8,20596,2.9,233998,206040,57174,11.7,71.6,27766,-,1308.9,23020,1.3,252039,208092,57065,11.9,74.4,23910,-,1239.1,21780,1.8,240404,210268,56904,12.0,75.9,25842,-,1266.3,22252,1.6,245700,218445,56743,12.1,77.4,25714,-,1248.6,21937,1.6,235070,220194,56656,11.7,78.7,24878,-,1141.8,20051,3.7,239854,237973,56692,10.8,80.7,26759,23.1,1162.3,20401,1.8,244198,236075,56875,9.6,83.0,26545,27.2,1266.5,22197,0.2,254236,246688,57183,9.2,85.0,26066,28.0,1569.6,27387,0.2,299805,297845,57565,8.9,87.3,27058,29.0,1798.3,31175,1.6,353436,355161,57948,7.9,89.2,28604,33.2,1852.7,31959,0.9,372928,384802,58281,7.7,91.0,29350,35.0,1942.6,33411,2.0,417202,442580,58543,6.8,92.9,31624,38.0,2203.1,37699,1.5,500239,511870,58748,6.1,94.6,31553,40.8,2390.7,40640,-1.1,544963,563437,58922,6.7,97.7,30590,44.5,2185.2,36977,-5.5,406685,414726,59106,7.8,98.5,19848,48.8,2125.1,35849,1.7,446935,486968,59325,8.4,100.0,25750,53.7,2276.3,38335,0.6,523283,558813,59589,8.4,102.8,28735,54.4,2072.8,34814,-2.8,501534,489095,59879,10.7,105.9,27252,55.8,2130.5,35370,-1.7,518114,479346,60167,12.2,107.2,24093,58.5,2151.7,35397,0.1,529803,474400,60410,12.7,107.5,23714,55.6,1832.3,30171,0.9,456989,410919,60578,11.9,107.5,22018,58.1,1869.2,30831,1.1,462907,408837,60663,11.7,107.4,23373,61.3,1946.6,32155,1.7,510494,456742,60674,11.2,108.7,24068,63.1,2073.9,34318,0.9,-,-,60627,10.6,110.0,-,74.4,-,-,-,-,-,60550,-,-,-,-
"라트비아",-,-,-,-,-,2664,-,-,-,-,-,-,-,-,-,2649,-,-,-,-,-,-,-,546,-,2620,-,11.9,-,-,-,-,-,963,-,2583,-,24.8,-,-,-,-,-,962,-,2544,-,33.8,-,-,5.8,2329,-1.8,1283,1810,2508,-,42.2,279,-,6.0,2430,2.4,1424,2311,2479,20.9,49.6,293,-,6.5,2682,9.0,1664,2718,2453,14.9,53.8,-,-,7.2,2977,6.5,1801,3189,2431,14.5,56.3,472,-,7.5,3151,2.6,1723,2945,2408,13.8,57.6,482,-,7.9,3353,5.4,1865,3184,2384,14.2,59.2,498,6.3,8.4,3573,6.5,2001,3504,2359,13.8,60.6,515,7.2,9.5,4132,7.1,2284,4053,2333,13.8,61.8,520,21.9,11.7,5135,8.4,2893,5242,2306,12.1,63.6,520,27.0,14.4,6351,8.3,3951,6999,2279,11.7,67.6,662,38.6,16.9,7559,10.7,5108,8592,2252,10.0,72.1,688,46.0,21.4,9668,11.9,5893,11430,2225,7.0,76.9,690,53.6,30.9,14044,10.0,7892,15182,2198,6.1,84.6,696,59.2,35.6,16349,-3.5,9278,15775,2171,7.7,97.6,635,63.4,26.2,12219,-14.4,7174,9346,2145,17.5,101.1,692,66.8,23.8,11326,-3.9,8850,11143,2119,19.5,100.0,655,68.4,28.2,13703,6.4,11995,15442,2094,16.2,104.4,568,69.7,28.1,13823,4.0,12679,16077,2069,15.1,106.7,805,73.1,30.3,15032,2.4,13318,16781,2045,11.9,106.7,198,75.2,31.3,15716,1.9,13599,16816,2021,10.9,107.4,-,75.8,27.0,13640,3.0,11488,13787,1998,9.9,107.5,-,79.2,27.7,14134,2.1,11430,13574,1974,9.6,107.7,-,79.8,30.5,15685,4.6,13001,15903,1951,8.7,110.9,-,80.1,34.8,18089,4.8,14835,18517,1928,7.4,113.7,-,83.6,-,-,-,-,-,1907,-,-,-,-
"리투아니아",-,-,-,-,-,3696,-,-,-,-,-,-,-,-,-,3697,-,-,-,-,-,-,-,-,-,3688,-,-,-,-,-,-,-,-,-,3671,-,21.3,-,-,-,-,-,2029,2353,3649,17.3,36.7,-,-,7.9,2169,-,2705,3649,3627,17.5,51.3,-,-,8.4,2328,5.1,3335,4468,3604,16.4,63.9,-,-,10.1,2831,8.3,3860,5644,3580,14.1,69.6,-,-,11.2,3167,7.5,3688,5765,3555,13.7,73.1,-,-,11.0,3114,-1.1,3036,4874,3529,13.4,73.7,-,-,11.5,3297,3.8,3548,5219,3502,15.9,74.4,-,6.4,12.3,3530,6.5,4279,6060,3474,16.8,75.4,-,7.2,14.3,4147,6.8,5232,7526,3445,13.0,75.6,-,17.7,18.8,5506,10.5,6970,9668,3414,12.9,74.8,-,25.9,22.6,6707,6.6,9307,12385,3381,10.7,75.6,-,31.2,26.1,7863,7.7,11782,15511,3344,8.3,77.7,-,36.2,30.2,9241,7.4,14153,19413,3303,5.8,80.6,-,43.9,39.7,12298,11.1,17163,24445,3259,4.3,85.2,-,49.9,47.9,14962,2.6,23770,31294,3213,5.8,94.5,-,55.2,37.4,11837,-14.8,16496,18341,3167,13.8,98.7,-,59.8,37.1,11985,1.6,20726,23385,3124,17.8,100.0,-,62.1,43.5,14358,6.0,28077,31810,3083,15.4,104.1,-,63.6,42.8,14341,3.8,29625,31988,3046,13.4,107.3,-,67.2,46.4,15694,3.5,32604,34814,3009,11.8,108.5,-,68.5,48.5,16545,3.5,32396,35088,2971,10.7,108.6,-,72.1,41.5,14292,2.0,25392,28154,2932,9.1,107.6,-,71.4,43.0,14983,2.4,25010,27333,2890,7.9,108.6,-,74.4,47.5,16810,4.1,29919,32537,2845,7.1,112.6,-,77.6,53.3,19090,3.5,-,-,2801,6.2,115.7,-,79.7,-,-,-,-,-,2760,-,-,-,-
"룩셈부르크",13.2,34645,5.3,6305,7596,382,1.6,64.7,-,-,14.3,37007,8.6,6271,8044,386,1.5,66.7,-,-,16.1,40966,1.8,6469,8221,391,2.0,68.8,-,-,16.5,41479,4.2,5892,7687,397,2.3,71.3,-,-,18.3,45482,3.8,6548,8417,402,3.5,72.8,-,-,21.6,52831,1.4,7815,9938,408,2.9,74.2,2613,-,21.8,52572,1.4,7210,9515,414,3.3,75.1,2502,-,19.7,47042,5.7,6971,9323,420,2.5,76.1,2580,-,20.2,47584,6.0,7919,10165,426,2.8,76.8,2477,-,22.2,51654,8.5,7767,10959,431,2.4,77.6,2600,-,21.3,48736,8.2,7831,10705,436,2.4,80.1,2571,22.9,21.3,48179,2.5,8200,11253,440,1.8,82.2,2725,36.2,23.6,52931,3.8,8495,11597,444,2.6,83.9,2719,39.8,29.6,65446,1.6,9979,13691,447,3.7,85.6,2675,54.6,34.7,75716,3.6,12164,17005,452,5.1,87.5,2684,65.9,37.3,80290,3.2,19079,22518,458,4.5,89.7,2194,70.0,42.4,89740,5.2,22984,27113,466,4.7,92.1,2802,72.5,50.9,106018,8.4,22948,28047,475,4.1,94.2,2858,78.9,55.8,114294,-1.3,25705,32190,485,5.1,97.4,2582,82.2,51.4,103199,-4.4,21314,25273,497,5.1,97.8,2141,87.3,53.2,104965,4.9,18832,24795,508,4.4,100.0,2548,90.6,60.0,115762,2.5,20844,28849,519,4.9,103.4,2521,90.0,56.7,106749,-0.4,18877,27325,531,5.1,106.2,2208,91.9,61.7,113625,3.7,18442,26672,543,5.9,108.0,2090,93.8,66.1,118824,4.3,19107,26660,555,5.9,108.7,2193,94.7,57.2,100428,3.9,17145,23289,567,6.7,109.2,2127,96.4,59.0,101306,2.4,15815,21774,579,6.3,109.5,2175,98.1,62.3,104499,1.5,15744,22844,592,5.5,111.4,2172,97.4,69.5,114340,2.6,16203,24056,604,5.6,113.1,-,97.1,-,-,-,-,-,616,-,-,-,-
"네덜란드",318.3,21291,4.2,131775,126098,14965,7.7,64.4,-,-,327.5,21732,2.4,133631,125873,15065,7.3,66.5,-,-,363.0,23904,1.7,140335,134650,15166,5.6,68.6,-,-,353.6,23122,1.3,139127,124739,15268,6.3,70.4,-,-,379.1,24646,3.0,155554,139795,15369,7.2,72.3,-,-,452.3,29258,3.1,196276,176874,15468,7.2,73.7,6409,-,450.5,29007,3.5,197417,180639,15563,6.4,75.3,6326,-,416.8,26701,4.3,194905,178130,15655,5.5,76.9,6641,-,438.0,27886,4.7,201374,187747,15746,4.4,78.4,6377,-,446.9,28263,5.0,200778,190279,15836,3.6,80.1,6075,-,416.4,26149,4.2,213382,198886,15926,2.7,81.9,5666,44.0,431.2,26873,2.3,216141,195533,16018,2.1,85.4,6037,49.4,471.6,29204,0.2,219758,194044,16110,2.6,88.2,6117,61.3,578.8,35672,0.2,264798,233969,16201,3.6,90.0,6571,64.4,657.2,40362,2.0,317966,283929,16287,4.7,91.1,6848,68.5,685.1,41979,2.1,349812,310571,16367,5.9,92.7,6919,81.0,733.3,44863,3.5,400648,358495,16440,5.0,93.7,6372,83.7,847.5,51733,3.8,472660,421092,16507,4.2,95.2,7368,85.8,948.0,57644,2.2,545897,495057,16568,3.7,97.6,6853,87.4,868.1,52514,-3.7,431695,382278,16626,4.4,98.7,5194,89.6,846.6,50950,1.3,574375,512750,16683,5.0,100.0,6651,90.7,904.1,54159,1.6,666765,594183,16738,5.0,102.3,6937,91.4,839.0,50073,-1.0,655922,587284,16792,5.8,104.9,6879,92.9,876.9,52184,-0.1,671585,589765,16844,7.2,107.5,6713,94.0,891.0,52830,1.4,672419,589577,16893,7.4,108.5,6964,91.7,765.3,45175,2.0,570442,512105,16938,6.9,109.2,6995,91.7,783.5,46008,2.2,570606,500797,16981,6.0,109.5,6917,90.4,830.6,48483,2.9,651975,574563,17021,4.8,111.0,6781,93.2,912.9,52978,2.7,721236,643793,17060,3.8,112.9,-,94.7,-,-,-,-,-,17097,-,-,-,-
"노르웨이",119.8,28243,1.9,34047,27231,4247,5.3,65.0,-,-,121.9,28597,3.1,34107,25572,4269,5.4,67.2,-,-,130.8,30524,3.6,35145,26072,4293,5.9,68.8,-,-,120.6,27964,2.8,31978,24081,4317,6.0,70.4,-,-,127.1,29316,5.1,34785,27432,4342,5.4,71.4,-,-,152.0,34875,4.2,41992,32968,4367,6.3,73.1,-,-,163.5,37321,5.0,49645,35615,4393,5.0,74.0,-,-,161.4,36629,5.3,48542,35709,4420,4.7,75.9,585,-,154.2,34789,2.6,40399,37473,4447,3.7,77.6,637,-,162.3,36371,2.0,45455,34166,4474,3.3,79.5,610,-,171.3,38147,3.2,60058,34391,4499,3.5,81.9,679,52.0,174.0,38550,2.1,59216,32953,4523,3.7,84.4,640,64.0,195.4,43061,1.4,59663,34873,4546,4.0,85.5,698,72.8,228.8,50112,0.9,68321,40055,4570,4.2,87.6,703,78.1,264.4,57570,4.0,82527,48534,4598,4.3,88.0,725,77.7,308.7,66775,2.6,103751,55481,4632,4.4,89.3,705,82.0,345.4,74115,2.4,122122,64278,4673,3.4,91.4,684,82.6,401.1,85171,3.0,136371,80378,4719,2.5,92.1,708,86.9,462.6,97008,0.5,171764,90293,4771,2.6,95.5,560,90.6,386.6,80067,-1.7,116778,68970,4827,3.1,97.6,595,92.1,429.1,87770,0.7,130669,77326,4886,3.5,100.0,530,93.4,498.8,100711,1.0,160305,90787,4948,3.2,101.3,610,93.5,510.2,101668,2.7,160953,87308,5014,3.1,102.0,700,94.6,523.5,103059,1.0,156022,89808,5079,3.4,104.2,605,95.1,499.3,97200,2.0,144677,89460,5142,3.5,106.3,600,96.3,386.7,74522,2.0,103809,76388,5200,4.3,108.6,590,96.8,371.3,70942,1.2,89485,72671,5251,4.7,112.4,620,97.3,399.5,75704,2.0,101981,82757,5296,4.2,114.6,603,96.4,434.8,81807,1.4,-,-,5338,3.8,117.7,-,96.5,-,-,-,-,-,5379,-,-,-,-
"폴란드",66.0,1731,-,13626,8413,37960,-,7.0,-,-,85.5,2236,-7.0,14780,15683,38083,-,12.3,-,-,94.3,2459,2.5,13173,15935,38198,13.3,18.0,-,-,96.0,2497,3.7,14132,18726,38301,14.0,24.7,-,-,110.8,2875,5.3,17213,21496,38389,14.4,32.9,-,-,142.1,3683,7.0,22890,29064,38459,13.3,42.0,11890,-,159.9,4141,6.1,24389,37045,38510,12.4,50.4,10432,-,159.1,4117,6.5,25708,42237,38545,11.0,57.9,11585,-,174.4,4510,4.6,28407,46947,38564,9.9,64.6,9915,-,169.7,4390,4.6,27335,45787,38568,12.3,69.2,8848,-,171.9,4493,4.6,31684,48970,38557,16.3,76.0,10498,7.3,190.5,4981,1.2,36159,50378,38530,18.4,80.2,8809,9.9,198.7,5197,2.0,41032,55141,38489,19.9,81.7,8368,21.2,217.5,5693,3.6,53699,68153,38442,19.4,82.2,9107,24.9,255.1,6681,5.1,74828,89362,38400,19.1,85.0,10593,32.5,306.1,8021,3.5,89245,101399,38369,17.8,86.9,8336,38.8,344.7,9039,6.2,110941,127260,38354,13.8,88.0,10008,44.6,429.1,11255,7.0,140338,166047,38353,9.6,90.2,10632,48.6,533.8,14001,4.2,170998,209330,38357,7.1,93.9,9728,53.1,439.8,11528,2.8,136786,149723,38352,8.2,97.5,7128,59.0,479.3,12600,3.6,159829,178149,38330,9.6,100.0,7993,62.3,528.8,13894,5.0,187151,206844,38287,9.6,104.2,8779,61.9,500.4,13146,1.6,183523,196198,38227,10.1,108.0,8366,62.3,524.2,13781,1.4,202107,205174,38158,10.3,109.0,7950,62.8,545.4,14348,3.3,216666,219877,38091,9.0,109.1,8558,66.6,477.6,12572,3.8,198232,194134,38034,7.5,108.1,9198,68.0,472.0,12432,3.1,203936,199623,37989,6.2,107.4,9001,73.3,526.4,13861,4.8,234253,233704,37953,4.9,109.6,10332,76.0,585.8,15424,5.1,260533,266427,37922,3.9,111.6,-,77.5,-,-,-,-,-,37888,-,-,-,-
"포르투갈",78.7,7885,4.0,16417,25263,9895,4.6,48.0,-,-,89.2,8960,4.4,16280,26113,9916,3.9,53.6,-,-,107.6,10812,1.1,18350,29581,9951,4.0,58.8,-,-,95.0,9536,-2.0,15429,24337,9997,5.3,62.8,-,-,99.7,9978,1.0,17899,26938,10045,6.7,66.2,-,-,118.1,11783,4.3,22621,32339,10091,7.1,69.0,-,-,122.6,12185,3.5,23824,34104,10134,7.3,71.1,-,-,117.0,11578,4.4,23399,33823,10175,6.6,72.7,-,-,124.0,12203,4.8,24220,37049,10214,4.7,74.6,936,-,127.5,12475,3.9,25257,42179,10254,4.6,76.4,1044,-,118.4,11502,3.8,25084,42120,10297,3.8,78.5,1088,16.4,121.5,11729,1.9,24925,41657,10341,3.8,82.0,728,18.1,134.2,12882,0.8,26870,42584,10386,4.5,84.9,920,19.4,165.0,15773,-0.9,33095,50316,10430,6.1,87.6,1000,29.7,189.2,18046,1.8,38439,61266,10471,6.3,89.7,1445,31.8,197.3,18785,0.8,38745,63918,10508,7.6,91.8,1408,35.0,208.6,19821,1.6,44780,70709,10543,7.7,94.6,1719,38.0,240.2,22780,2.5,52493,82280,10573,8.0,96.9,1853,42.1,262.0,24816,0.2,57406,94726,10595,7.6,99.4,2017,44.1,243.7,23064,-3.0,44250,71757,10604,9.4,98.6,1614,48.3,238.3,22539,1.9,49408,77688,10596,10.8,100.0,1543,53.3,244.9,23196,-1.8,59608,82930,10569,12.7,103.7,1942,55.2,216.4,20577,-4.0,58114,72486,10526,15.5,106.5,1960,60.3,226.1,21619,-1.1,62798,75728,10473,16.2,106.8,2050,62.1,229.6,22078,0.9,63833,78390,10418,13.9,106.5,2070,64.6,199.4,19253,1.8,55047,66914,10368,12.4,107.0,2030,68.6,206.3,19977,1.9,55354,67754,10326,11.1,107.7,2010,70.4,219.3,21291,2.8,62208,77927,10289,8.9,109.2,2076,73.8,238.0,23146,2.1,-,-,10256,7.0,110.3,-,74.7,-,-,-,-,-,10226,-,-,-,-
"슬로바키아",12.7,2396,-,-,-,5288,-,-,-,-,14.2,2680,-,-,-,5309,-,-,-,-,15.4,2909,-,-,-,5329,-,28.7,-,-,16.5,3089,1.9,5466,-,5347,-,35.4,-,-,20.1,3756,6.2,6709,-,5363,13.7,40.1,-,-,25.7,4799,5.8,8595,-,5375,13.1,44.1,3975,-,27.8,5178,6.8,8823,-,5385,11.3,46.6,3602,-,27.7,5138,6.1,8794,-,5391,11.9,49.5,3835,-,29.8,5534,4.0,10668,-,5395,12.2,52.8,3428,-,30.4,5637,-0.2,10220,-,5398,16.0,58.4,3569,-,29.1,5403,1.2,11889,-,5399,19.1,65.4,3733,9.4,30.7,5708,3.3,12641,-,5400,19.4,70.2,3989,12.5,35.1,6525,4.5,14478,-,5400,18.7,72.4,4275,40.1,46.7,8697,5.4,21966,-,5400,17.1,78.6,4588,43.0,57.2,10655,5.3,27645,-,5399,18.6,84.5,4454,52.9,62.7,11669,6.8,31852,-,5399,16.3,86.8,4485,55.2,70.6,13139,8.5,41711,-,5399,13.4,90.7,5093,56.1,86.3,16058,10.8,58050,-,5399,11.1,93.2,5089,61.8,100.3,18650,5.6,70255,-,5399,9.5,97.5,4489,66.1,88.9,16513,-5.4,55553,54807,5401,12.0,99.1,3747,70.0,89.5,16601,5.0,64682,65025,5404,14.4,100.0,4583,75.7,98.2,18187,2.8,79800,79838,5409,13.6,103.9,4236,74.4,93.4,17275,1.7,80649,77434,5415,14.0,107.7,4403,76.7,98.5,18192,1.5,85766,81779,5422,14.2,109.2,4511,77.9,100.9,18630,2.8,86454,81904,5429,13.2,109.1,4705,80.0,87.8,16182,4.2,75235,73360,5436,11.5,108.7,4562,77.6,89.8,16544,3.1,77567,75488,5442,9.7,108.2,4808,80.5,95.6,17579,3.2,84482,83307,5448,8.1,109.6,4974,81.6,106.5,19547,4.1,-,-,5453,6.5,112.3,-,80.7,-,-,-,-,-,5457,-,-,-,-
"슬로베니아",18.1,9074,-,-,-,2006,-,3.7,-,-,13.2,6609,-8.9,-,-,2008,7.1,8.0,-,-,13.1,6538,-5.5,6681,6142,2005,-,24.8,-,-,13.2,6632,2.8,6083,6499,2001,8.5,32.6,-,-,15.0,7537,5.3,6828,7304,1995,8.2,39.5,-,-,21.3,10691,4.1,8316,9492,1991,7.2,44.8,394,-,21.5,10801,3.5,8312,9423,1989,6.9,49.2,314,-,20.7,10448,5.1,8372,9357,1987,6.7,53.3,373,-,22.1,11165,3.3,11642,13006,1987,7.4,57.5,405,-,22.7,11442,5.3,10585,12485,1988,7.3,61.1,405,-,20.3,10228,4.2,10220,11836,1988,6.9,66.5,519,15.1,20.9,10479,2.9,10220,11203,1987,5.7,72.1,462,30.2,23.6,11814,3.8,10958,11570,1987,5.9,77.5,481,27.8,29.7,14880,2.8,13079,14194,1988,6.5,81.8,541,31.9,34.5,17261,4.4,15933,17630,1990,6.0,84.7,566,40.8,36.3,18169,4.0,17901,19630,1995,6.5,86.8,583,46.8,39.6,19726,5.7,21366,23082,2002,6.0,89.0,628,54.0,48.1,23841,6.9,26922,29550,2012,4.8,92.2,638,56.7,55.6,27502,3.3,29589,33997,2023,4.4,97.4,642,58.0,50.2,24634,-7.8,22696,24114,2034,5.9,98.2,430,64.0,48.0,23437,1.2,24697,26641,2043,7.2,100.0,606,70.0,51.3,24985,0.6,29234,31392,2051,8.2,101.8,648,67.3,46.4,22532,-2.7,27077,28390,2058,8.8,104.4,632,68.3,48.1,23358,-1.1,28611,29368,2063,10.1,106.3,618,72.7,49.9,24195,3.0,30452,29985,2067,9.7,106.5,615,71.6,43.1,20888,2.3,26550,25843,2071,9.0,105.9,604,73.1,44.6,21618,3.1,27639,26682,2074,8.0,105.9,613,75.5,48.5,23450,4.9,31951,31205,2076,6.6,107.4,648,78.9,54.2,26234,4.5,36459,36247,2078,5.1,109.3,-,79.7,-,-,-,-,-,2079,-,-,-,-
"스페인",535.1,13767,3.8,55642,87715,39203,16.3,51.9,-,-,575.6,14772,2.5,60177,93306,39299,15.9,55.0,-,-,629.2,16068,0.9,64334,99758,39411,17.7,58.2,-,-,523.6,13304,-1.0,59555,78626,39534,22.2,60.9,-,-,529.1,13379,2.4,73299,92509,39660,24.2,63.7,-,-,612.9,15430,2.8,91716,115019,39787,22.7,66.7,13802,-,641.0,16069,2.7,101994,121782,39909,22.1,69.1,12154,-,588.7,14696,3.7,104363,122717,40035,20.7,70.5,13683,-,617.0,15340,4.3,109228,133149,40202,18.7,71.7,14827,-,633.2,15678,4.5,109968,144441,40454,15.5,73.4,14882,-,595.4,14677,5.3,113348,152901,40825,13.8,75.9,15874,13.6,626.0,15324,4.0,115177,153636,41319,10.4,78.7,16504,18.1,705.1,17020,2.9,123635,163672,41920,11.2,81.1,16408,20.4,906.9,21496,3.2,156032,208562,42596,11.3,83.5,16286,39.9,1069.6,24919,3.2,182161,257678,43308,11.1,86.1,17621,44.0,1157.3,26511,3.7,190843,287436,44019,9.2,89.0,17826,47.9,1264.6,28483,4.2,213353,326051,44729,8.5,92.1,18391,50.4,1479.3,32709,3.8,248918,385356,45429,8.2,94.7,18999,55.1,1635.0,35579,1.1,276962,416373,46069,11.3,98.5,18640,59.6,1499.1,32334,-3.6,220452,290327,46584,17.9,98.2,14358,62.4,1431.6,30737,0.0,246253,315522,46931,19.9,100.0,16343,65.8,1488.1,31835,-1.0,298523,362914,47084,21.4,103.2,15504,67.1,1336.0,28564,-2.9,286225,325844,47063,24.8,105.7,13639,69.8,1361.9,29212,-1.7,311633,333928,46931,26.1,107.2,14252,71.6,1376.9,29623,1.4,323850,359132,46778,24.4,107.0,14249,76.2,1199.1,25817,3.6,282330,312583,46672,22.1,106.5,14845,78.7,1237.5,26622,3.2,287213,310615,46634,19.6,106.3,13616,80.6,1314.3,28208,3.0,319442,351023,46647,17.2,108.4,14461,84.6,1426.2,30524,2.6,343836,386073,46693,15.3,110.2,-,86.1,-,-,-,-,-,46737,-,-,-,-
"스웨덴",258.4,30196,0.8,57507,54835,8567,1.8,68.6,-,-,270.7,31409,-1.1,55217,49990,8625,3.2,75.1,-,-,280.6,32375,-1.2,56120,50091,8687,5.7,76.9,-,-,210.2,24108,-2.1,49857,42912,8747,9.3,80.5,-,-,226.3,25776,4.1,61344,51951,8798,9.6,82.3,-,-,264.3,29947,4.0,79801,64741,8836,8.9,84.3,4953,-,288.5,32627,1.5,84896,66925,8859,9.6,84.7,4910,-,264.8,29938,2.9,82946,65676,8869,10.4,85.3,5148,-,267.2,30192,4.2,84969,68590,8871,8.9,85.1,5153,-,271.2,30614,4.5,85054,68949,8873,7.6,85.5,5066,-,260.2,29323,4.7,87724,73317,8882,5.5,86.2,5227,45.7,240.3,27010,1.6,78208,64326,8898,4.7,88.3,5518,51.8,264.3,29619,2.1,82919,67644,8921,5.0,90.2,5754,70.6,331.5,37009,2.4,102420,84199,8951,5.6,91.9,5707,79.1,382.2,42492,4.3,123312,100864,8991,6.7,92.3,5978,83.9,389.5,43135,2.8,130898,111566,9039,7.5,92.7,5723,84.8,420.5,46312,4.7,147904,127666,9096,7.1,94.0,5466,87.8,488.4,53388,3.4,168979,153463,9163,6.2,96.0,5673,82.0,514.6,55814,-0.6,183907,168993,9236,6.2,99.3,5198,90.0,430.1,46256,-5.2,130845,120052,9313,8.4,98.9,2804,91.0,488.9,52133,6.0,158396,148766,9390,8.6,100.0,4846,90.0,563.8,59666,2.7,186904,176950,9467,7.8,103.0,4867,92.8,544.5,57197,-0.3,172445,164557,9543,8.0,103.9,4326,93.2,579.4,60348,1.2,167497,160586,9618,8.1,103.8,4404,94.8,574.4,59242,2.6,164648,162214,9692,8.0,103.6,4539,92.5,498.1,50833,4.5,140016,138349,9765,7.4,103.6,4374,90.6,512.2,51618,2.7,139291,140985,9836,7.0,104.6,4617,89.7,535.6,53253,2.1,152905,154196,9905,6.7,106.5,4713,95.5,551.0,54112,2.4,165936,170164,9972,6.4,108.6,-,92.1,-,-,-,-,-,10036,-,-,-,-
