경매시간,경매기준시분초,경매 구분,경매 구분 명,도매시장코드,도매시장명,한우 평균경매 금액,한우 평균경매 금액_상승하강,한우 1B+ 경매단가,한우 3B 경매단가,한우 경매 예상 두수,한우 경매 낙찰 두수,육우 경매 금액,육우 전날 경매금액 차이,육우 경매 예상 두수,육우 경매 두수,돼지 박피 경매 금액,돼지 박피 전날 경매금액 차이,돼지 박피 경매 두수,돼지 탕박 경매 금액,돼지 탕박 전날 경매금액 차이,돼지 탕박 경매 두수,돼지 경매 두수
20140207,221954,753003,경매용+지육상장,0905,농협고령,13640,-298,17122,10113,58,59,8118,244,0,6,0,0,0,3302,90,388,388
20140207,221954,753003,경매용+지육상장,0714,익산,12651,-444,0,10445,15,15,0,0,0,0,0,0,0,3267,-28,61,61
20140207,221954,753003,경매용+지육상장,0809,농협나주,12965,833,0,9880,0,18,0,0,0,0,0,0,0,3181,73,165,165
20140207,221954,753003,경매용+지육상장,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140207,221954,753003,경매용+지육상장,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,4009,184,217,217
20140207,221954,753003,경매용+지육상장, ,전국,13373,-139,17634,10167,0,1395,7327,-71,0,179,3346,-155,1866,3346,-90,3798,5664
20140207,221148,753001,경매용,0302,협신식품,14491,594,17485,0,45,45,7634,267,63,70,3728,64,309,3474,180,295,604
20140207,221148,753001,경매용,0320,도드람,13413,-170,17768,10498,181,181,7032,-25,31,31,0,0,0,3296,-64,756,756
20140207,221148,753001,경매용,1301,삼성식품,11062,-3084,0,0,6,6,7669,80,5,5,3584,-94,180,3272,-329,112,292
20140207,221148,753001,경매용,0323,농협부천,13586,-27,17623,10101,225,224,7242,-24,36,35,3615,449,137,3758,738,57,194
20140207,221148,753001,경매용,0513,농협음성,13679,-275,17703,9948,0,445,7054,-470,0,21,3002,-263,780,3224,-33,275,1055
20140207,221148,753001,경매용,1005,김해축공,12421,-222,17360,10095,251,251,0,0,0,0,3575,-240,209,3335,-50,520,729
20140207,221148,753001,경매용,0202,부경축공,13247,147,0,10361,144,144,6109,453,6,6,3405,-279,251,3207,-225,580,831
20140207,221148,753001,경매용,1201,신흥산업,13292,-210,0,0,22,7,5340,-2789,6,5,0,0,0,3284,62,213,213
20140207,221148,753001,경매용,0905,농협고령,13640,-298,17122,10113,58,59,8118,244,0,6,0,0,0,3302,90,388,388
20140207,221148,753001,경매용,0714,익산,12651,-444,0,10445,15,15,0,0,0,0,0,0,0,3267,-28,61,61
20140207,221148,753001,경매용,0809,농협나주,12965,833,0,9880,0,18,0,0,0,0,0,0,0,3181,73,165,165
20140207,221148,753001,경매용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140207,221148,753001,경매용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,4009,184,217,217
20140207,221148,753001,경매용, ,전국,13373,-139,17634,10167,0,1395,7327,-71,0,179,3346,-155,1866,3337,-99,3639,5505
20140207,220228,753002,지육상장용,0302,협신식품,0,0,0,0,45,0,0,0,63,0,0,0,0,0,0,0,0
20140207,220228,753002,지육상장용,0320,도드람,0,0,0,0,181,0,0,0,31,0,0,0,0,0,0,0,0
20140207,220228,753002,지육상장용,1301,삼성식품,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0
20140207,220228,753002,지육상장용,0323,농협부천,0,0,0,0,225,0,0,0,36,0,0,0,0,3553,533,60,60
20140207,220228,753002,지육상장용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,3535,278,99,99
20140207,220228,753002,지육상장용,1005,김해축공,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0
20140207,220228,753002,지육상장용,0202,부경축공,0,0,0,0,144,0,0,0,6,0,0,0,0,0,0,0,0
20140207,220228,753002,지육상장용,1201,신흥산업,0,0,0,0,22,0,0,0,6,0,0,0,0,0,0,0,0
20140207,220228,753002,지육상장용,0905,농협고령,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
20140207,220228,753002,지육상장용,0714,익산,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20140207,220228,753002,지육상장용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140207,220228,753002,지육상장용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140207,220228,753002,지육상장용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140207,220228,753002,지육상장용, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,3542,106,159,159
20140206,221147,753001,경매용,1005,김해축공,12643,-621,19668,10216,280,280,0,0,0,0,3815,96,235,3385,-151,379,614
20140206,221147,753001,경매용,0202,부경축공,13100,-86,18441,10048,185,185,5656,-300,1,1,3684,-198,162,3432,31,691,853
20140206,221147,753001,경매용,1201,신흥산업,13502,-459,0,8866,44,22,8129,334,10,7,0,0,0,3219,95,182,182
20140206,221953,753003,경매용+지육상장,0302,협신식품,13897,-368,17652,0,73,73,7501,-268,51,61,3663,-17,301,3294,53,339,640
20140206,220227,753002,지육상장용, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,3538,106,164,164
20140206,221953,753003,경매용+지육상장,1301,삼성식품,14146,4029,0,0,5,5,7589,840,1,1,3681,-89,157,3601,275,120,277
20140206,221953,753003,경매용+지육상장,0323,농협부천,13613,-31,17770,10131,276,275,7266,-88,27,28,3166,-210,167,3100,89,391,558
20140206,221953,753003,경매용+지육상장,0513,농협음성,13961,-186,17710,10439,0,453,7524,-229,0,8,3265,-6,528,3325,70,458,986
20140206,221953,753003,경매용+지육상장,1005,김해축공,12643,-621,19668,10216,280,280,0,0,0,0,3815,96,235,3385,-151,379,614
20140206,221953,753003,경매용+지육상장,0202,부경축공,13100,-86,18441,10048,185,185,5656,-300,1,1,3684,-198,162,3432,31,691,853
20140206,221953,753003,경매용+지육상장,1201,신흥산업,13502,-459,0,8866,44,22,8129,334,10,7,0,0,0,3219,95,182,182
20140206,221953,753003,경매용+지육상장,0905,농협고령,13938,-282,18646,9699,113,112,8039,0,8,13,0,0,0,3212,-186,552,552
20140206,221953,753003,경매용+지육상장,0714,익산,13095,1776,16546,9673,13,13,0,0,0,0,0,0,0,3295,33,69,69
20140206,221953,753003,경매용+지육상장,0809,농협나주,12161,13,0,9790,0,39,0,0,0,0,0,0,0,3108,45,70,70
20140206,221953,753003,경매용+지육상장,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140206,221953,753003,경매용+지육상장,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,3834,-70,1197,1197
20140206,221953,753003,경매용+지육상장, ,전국,13514,-264,18040,10087,0,1681,7494,31,0,133,3501,-70,1550,3429,-3,5144,6694
20140206,221147,753001,경매용,0302,협신식품,13897,-368,17652,0,73,73,7501,-268,51,61,3663,-17,301,3294,53,339,640
20140206,221147,753001,경매용,0320,도드람,13583,156,19599,9941,0,224,7057,160,0,14,0,0,0,3360,41,696,696
20140206,221147,753001,경매용,1301,삼성식품,14146,4029,0,0,5,5,7589,840,1,1,3681,-89,157,3601,275,120,277
20140206,221147,753001,경매용,0323,농협부천,13613,-31,17770,10131,276,275,7266,-88,27,28,3166,-210,167,3020,9,326,493
20140206,221147,753001,경매용,0513,농협음성,13961,-186,17710,10439,0,453,7524,-229,0,8,3265,-6,528,3259,4,359,887
20140206,220227,753002,지육상장용,0202,부경축공,0,0,0,0,185,0,0,0,1,0,0,0,0,0,0,0,0
20140206,220227,753002,지육상장용,1201,신흥산업,0,0,0,0,44,0,0,0,10,0,0,0,0,0,0,0,0
20140206,220227,753002,지육상장용,0905,농협고령,0,0,0,0,113,0,0,0,8,0,0,0,0,0,0,0,0
20140206,220227,753002,지육상장용,0714,익산,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
20140206,220227,753002,지육상장용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140206,220227,753002,지육상장용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140206,220227,753002,지육상장용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140206,221953,753003,경매용+지육상장,0320,도드람,13583,156,19599,9941,0,224,7057,160,0,14,0,0,0,3360,41,696,696
20140206,221147,753001,경매용,0905,농협고령,13938,-282,18646,9699,113,112,8039,0,8,13,0,0,0,3212,-186,552,552
20140206,221147,753001,경매용,0714,익산,13095,1776,16546,9673,13,13,0,0,0,0,0,0,0,3295,33,69,69
20140206,221147,753001,경매용,0809,농협나주,12161,13,0,9790,0,39,0,0,0,0,0,0,0,3108,45,70,70
20140206,221147,753001,경매용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140206,221147,753001,경매용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,3834,-70,1197,1197
20140206,221147,753001,경매용, ,전국,13514,-264,18040,10087,0,1681,7494,31,0,133,3501,-70,1550,3425,-7,4980,6530
20140206,220227,753002,지육상장용,0302,협신식품,0,0,0,0,73,0,0,0,51,0,0,0,0,0,0,0,0
20140206,220227,753002,지육상장용,0320,도드람,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140206,220227,753002,지육상장용,1301,삼성식품,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
20140206,220227,753002,지육상장용,0323,농협부천,0,0,0,0,276,0,0,0,27,0,0,0,0,3499,488,65,65
20140206,220227,753002,지육상장용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,3564,309,99,99
20140206,220227,753002,지육상장용,1005,김해축공,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0
20140205,221953,753003,경매용+지육상장,0323,농협부천,13644,-333,18938,9700,224,224,7354,-126,36,35,3376,-281,185,3226,-474,285,470
20140205,221953,753003,경매용+지육상장,1301,삼성식품,10117,0,0,7419,2,2,6749,-751,1,1,3770,-46,118,3326,495,148,266
20140205,221953,753003,경매용+지육상장,1005,김해축공,13264,-124,17477,10360,214,214,0,0,0,0,3719,60,195,3536,108,435,630
20140205,221953,753003,경매용+지육상장,0202,부경축공,13186,128,0,10005,122,122,5956,557,4,4,3882,314,158,3401,203,365,523
20140205,221953,753003,경매용+지육상장,1201,신흥산업,13961,-619,0,8234,37,19,7795,-984,11,11,0,0,0,3126,-18,271,271
20140205,221953,753003,경매용+지육상장,0905,농협고령,14220,0,17720,10989,203,202,0,0,0,0,0,0,0,3398,0,539,539
20140205,221953,753003,경매용+지육상장,0714,익산,11319,-985,0,10617,4,4,0,0,0,0,0,0,0,3262,181,80,80
20140205,221953,753003,경매용+지육상장,0809,농협나주,12247,0,0,9900,0,32,0,0,0,0,0,0,0,3073,0,184,184
20140205,221953,753003,경매용+지육상장,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140205,221953,753003,경매용+지육상장,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,3904,-168,1234,1234
20140205,221953,753003,경매용+지육상장, ,전국,13783,233,18291,10091,0,1583,7391,-213,0,139,3571,102,1210,3455,-23,5192,6402
20140205,221147,753001,경매용,0302,협신식품,14265,1304,17927,8862,83,86,7708,-147,44,52,3680,182,243,3241,106,288,531
20140205,221147,753001,경매용,0320,도드람,13427,-360,18759,10427,210,210,6472,-70,26,26,0,0,0,3319,-63,685,685
20140205,221147,753001,경매용,1301,삼성식품,10117,0,0,7419,2,2,6749,-751,1,1,3770,-46,118,3326,495,148,266
20140205,221147,753001,경매용,0323,농협부천,13644,-333,18938,9700,224,224,7354,-126,36,35,3376,-281,185,3011,-689,211,396
20140205,221147,753001,경매용,0513,농협음성,14153,1388,18440,10235,0,468,7753,511,0,10,3271,2,311,3255,-24,579,890
20140205,221147,753001,경매용,1005,김해축공,13264,-124,17477,10360,214,214,0,0,0,0,3719,60,195,3536,108,435,630
20140205,221147,753001,경매용,0202,부경축공,13186,128,0,10005,122,122,5956,557,4,4,3882,314,158,3401,203,365,523
20140205,221147,753001,경매용,1201,신흥산업,13961,-619,0,8234,37,19,7795,-984,11,11,0,0,0,3126,-18,271,271
20140205,221147,753001,경매용,0905,농협고령,14220,0,17720,10989,203,202,0,0,0,0,0,0,0,3398,0,539,539
20140205,221147,753001,경매용,0714,익산,11319,-985,0,10617,4,4,0,0,0,0,0,0,0,3262,181,80,80
20140205,221147,753001,경매용,0809,농협나주,12247,0,0,9900,0,32,0,0,0,0,0,0,0,3073,0,184,184
20140205,221147,753001,경매용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140205,221147,753001,경매용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,3904,-168,1234,1234
20140205,221147,753001,경매용, ,전국,13783,233,18291,10091,0,1583,7391,-213,0,139,3571,102,1210,3445,-33,5019,6229
20140205,220226,753002,지육상장용,0302,협신식품,0,0,0,0,83,0,0,0,44,0,0,0,0,0,0,0,0
20140205,220226,753002,지육상장용,0320,도드람,0,0,0,0,210,0,0,0,26,0,0,0,0,0,0,0,0
20140205,220226,753002,지육상장용,1301,삼성식품,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
20140205,220226,753002,지육상장용,0323,농협부천,0,0,0,0,224,0,0,0,36,0,0,0,0,3838,138,74,74
20140205,220226,753002,지육상장용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,3645,366,99,99
20140205,220226,753002,지육상장용,1005,김해축공,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0
20140205,220226,753002,지육상장용,0202,부경축공,0,0,0,0,122,0,0,0,4,0,0,0,0,0,0,0,0
20140205,220226,753002,지육상장용,1201,신흥산업,0,0,0,0,37,0,0,0,11,0,0,0,0,0,0,0,0
20140205,220226,753002,지육상장용,0905,농협고령,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0
20140205,220226,753002,지육상장용,0714,익산,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
20140205,220226,753002,지육상장용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140205,220226,753002,지육상장용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140205,220226,753002,지육상장용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140205,221953,753003,경매용+지육상장,0320,도드람,13427,-360,18759,10427,210,210,6472,-70,26,26,0,0,0,3319,-63,685,685
20140205,221953,753003,경매용+지육상장,0302,협신식품,14265,1304,17927,8862,83,86,7708,-147,44,52,3680,182,243,3241,106,288,531
20140205,220226,753002,지육상장용, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,3729,251,173,173
20140205,221953,753003,경매용+지육상장,0513,농협음성,14153,1388,18440,10235,0,468,7753,511,0,10,3271,2,311,3313,34,678,989
20140204,220225,753002,지육상장용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140204,220225,753002,지육상장용,0714,익산,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20140204,220225,753002,지육상장용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140204,221952,753003,경매용+지육상장,1201,신흥산업,14580,0,0,0,54,42,8779,0,12,12,0,0,0,3143,0,502,502
20140204,221952,753003,경매용+지육상장,0202,부경축공,13058,4488,18060,9592,162,162,5399,-1008,2,2,3568,-175,133,3198,142,627,760
20140204,220225,753002,지육상장용, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,3770,133,160,160
20140204,221952,753003,경매용+지육상장,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140204,221952,753003,경매용+지육상장,0714,익산,12304,0,0,0,3,3,0,0,0,0,0,0,0,3081,0,88,88
20140204,221952,753003,경매용+지육상장,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140204,221952,753003,경매용+지육상장,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140204,221952,753003,경매용+지육상장,1101,제주축협,4030,-2470,0,0,0,1,0,0,0,0,0,0,0,4072,-229,1249,1249
20140204,221952,753003,경매용+지육상장, ,전국,13540,5440,18207,9951,0,997,7604,1197,0,77,3470,-195,1501,3477,-160,4422,5923
20140204,221952,753003,경매용+지육상장,1301,삼성식품,0,0,0,0,0,0,7500,0,1,1,3816,514,95,2831,74,67,162
20140204,221952,753003,경매용+지육상장,0323,농협부천,13977,0,17584,10239,229,229,7480,0,12,12,3657,-161,128,3366,386,193,321
20140204,221952,753003,경매용+지육상장,0513,농협음성,12710,0,0,0,0,24,7242,0,0,8,3269,0,600,3365,0,441,1041
20140204,221952,753003,경매용+지육상장,1005,김해축공,13388,0,19651,10134,293,293,0,0,0,0,3659,-100,220,3428,14,239,459
20140204,221146,753001,경매용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140204,221146,753001,경매용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140204,221146,753001,경매용,1101,제주축협,4030,-2470,0,0,0,1,0,0,0,0,0,0,0,4072,-229,1249,1249
20140204,221146,753001,경매용, ,전국,13540,5440,18207,9951,0,997,7604,1197,0,77,3470,-195,1501,3465,-172,4262,5763
20140204,221952,753003,경매용+지육상장,0302,협신식품,12961,0,17044,9586,85,82,7855,0,29,29,3498,-202,325,3135,-37,425,750
20140204,221952,753003,경매용+지육상장,0320,도드람,13787,0,18226,10300,186,161,6542,0,13,13,0,0,0,3382,-26,591,591
20140204,221146,753001,경매용,0302,협신식품,12961,0,17044,9586,85,82,7855,0,29,29,3498,-202,325,3135,-37,425,750
20140204,221146,753001,경매용,0320,도드람,13787,0,18226,10300,186,161,6542,0,13,13,0,0,0,3382,-26,591,591
20140204,221146,753001,경매용,1301,삼성식품,0,0,0,0,0,0,7500,0,1,1,3816,514,95,2831,74,67,162
20140204,221146,753001,경매용,0323,농협부천,13977,0,17584,10239,229,229,7480,0,12,12,3657,-161,128,3097,117,132,260
20140204,221146,753001,경매용,0513,농협음성,12710,0,0,0,0,24,7242,0,0,8,3269,0,600,3280,0,342,942
20140204,221146,753001,경매용,1005,김해축공,13388,0,19651,10134,293,293,0,0,0,0,3659,-100,220,3428,14,239,459
20140204,221146,753001,경매용,0202,부경축공,13058,4488,18060,9592,162,162,5399,-1008,2,2,3568,-175,133,3198,142,627,760
20140204,221146,753001,경매용,1201,신흥산업,14580,0,0,0,54,42,8779,0,12,12,0,0,0,3143,0,502,502
20140204,221146,753001,경매용,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140204,221146,753001,경매용,0714,익산,12304,0,0,0,3,3,0,0,0,0,0,0,0,3081,0,88,88
20140204,220225,753002,지육상장용,0302,협신식품,0,0,0,0,85,0,0,0,29,0,0,0,0,0,0,0,0
20140204,220225,753002,지육상장용,0320,도드람,0,0,0,0,186,0,0,0,13,0,0,0,0,0,0,0,0
20140204,220225,753002,지육상장용,1301,삼성식품,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20140204,220225,753002,지육상장용,0323,농협부천,0,0,0,0,229,0,0,0,12,0,0,0,0,3958,978,61,61
20140204,220225,753002,지육상장용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,3652,0,99,99
20140204,220225,753002,지육상장용,1005,김해축공,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0
20140204,220225,753002,지육상장용,0202,부경축공,0,0,0,0,162,0,0,0,2,0,0,0,0,0,0,0,0
20140204,220225,753002,지육상장용,1201,신흥산업,0,0,0,0,54,0,0,0,12,0,0,0,0,0,0,0,0
20140204,220225,753002,지육상장용,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140204,220225,753002,지육상장용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,221952,753003,경매용+지육상장,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,221952,753003,경매용+지육상장,0714,익산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,221952,753003,경매용+지육상장,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,221952,753003,경매용+지육상장,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,221952,753003,경매용+지육상장,0302,협신식품,0,0,0,0,0,0,0,0,0,0,3700,332,272,3172,259,327,599
20140203,221952,753003,경매용+지육상장,0320,도드람,0,0,0,0,0,0,0,0,0,0,0,0,0,3408,0,563,563
20140203,221952,753003,경매용+지육상장,1301,삼성식품,0,0,0,0,0,0,0,0,0,0,3302,0,154,2757,0,201,355
20140203,221952,753003,경매용+지육상장,0323,농협부천,0,0,0,0,0,0,0,0,0,0,3818,0,115,2980,0,104,219
20140203,221952,753003,경매용+지육상장,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,221952,753003,경매용+지육상장,1005,김해축공,0,0,0,0,0,0,0,0,0,0,3759,748,198,3414,868,162,360
20140203,221952,753003,경매용+지육상장,0202,부경축공,8570,-3382,0,0,14,14,6407,313,2,2,3743,779,140,3056,351,396,536
20140203,221952,753003,경매용+지육상장,1201,신흥산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,221145,753001,경매용,0302,협신식품,0,0,0,0,0,0,0,0,0,0,3700,332,272,3172,259,327,599
20140203,221145,753001,경매용,0320,도드람,0,0,0,0,0,0,0,0,0,0,0,0,0,3408,0,563,563
20140203,221145,753001,경매용,1301,삼성식품,0,0,0,0,0,0,0,0,0,0,3302,0,154,2757,0,201,355
20140203,221145,753001,경매용,0323,농협부천,0,0,0,0,0,0,0,0,0,0,3818,0,115,2980,0,104,219
20140203,221145,753001,경매용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,221145,753001,경매용,1005,김해축공,0,0,0,0,0,0,0,0,0,0,3759,748,198,3414,868,162,360
20140203,221145,753001,경매용,0202,부경축공,8570,-3382,0,0,14,14,6407,313,2,2,3743,779,140,3056,351,396,536
20140203,221145,753001,경매용,1201,신흥산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,221952,753003,경매용+지육상장,1101,제주축협,6500,0,0,0,0,1,0,0,0,0,0,0,0,4301,0,1256,1256
20140203,221952,753003,경매용+지육상장, ,전국,8100,-4225,0,0,0,15,6407,-310,0,2,3665,657,879,3637,801,3009,3888
20140203,221145,753001,경매용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,221145,753001,경매용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,221145,753001,경매용,1101,제주축협,6500,0,0,0,0,1,0,0,0,0,0,0,0,4301,0,1256,1256
20140203,221145,753001,경매용, ,전국,8100,-4225,0,0,0,15,6407,-310,0,2,3665,657,879,3637,801,3009,3888
20140203,220225,753002,지육상장용,0302,협신식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,220225,753002,지육상장용,0320,도드람,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,220225,753002,지육상장용,1301,삼성식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,220225,753002,지육상장용,0323,농협부천,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,221145,753001,경매용,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,221145,753001,경매용,0714,익산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,220225,753002,지육상장용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,220225,753002,지육상장용,1005,김해축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,220225,753002,지육상장용,0202,부경축공,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0
20140203,220225,753002,지육상장용,1201,신흥산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,220225,753002,지육상장용,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,220225,753002,지육상장용,0714,익산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,220225,753002,지육상장용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,220225,753002,지육상장용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,220225,753002,지육상장용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140203,220225,753002,지육상장용, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221951,753003,경매용+지육상장,1201,신흥산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221951,753003,경매용+지육상장,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221951,753003,경매용+지육상장,0714,익산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221951,753003,경매용+지육상장,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221951,753003,경매용+지육상장,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221951,753003,경매용+지육상장,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221951,753003,경매용+지육상장, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용,0714,익산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용,0302,협신식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용,0320,도드람,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용,1301,삼성식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용,0323,농협부천,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용,1005,김해축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용,0202,부경축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,221145,753001,경매용,1201,신흥산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,220224,753002,지육상장용,0302,협신식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140202,220224,753002,지육상장용,0320,도드람,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
